"","BNTI","RC","Seasonal"
"67872",40.2978202108339,1,"Winter"
"67873",49.3820726599668,1,"Winter"
"67874",49.6391763043268,1,"Winter"
"67875",43.5918806518681,1,"Winter"
"67876",42.2592393050436,1,"Winter"
"67877",49.577701333373,1,"Winter"
"67878",50.6708069123053,1,"Winter"
"67894",2.567535342259,0.96,"Winter"
"67919",3.31354054763032,0.98,"Winter"
"67920",1.18664202024346,0.88,"Winter"
"67921",1.4757827475391,0.82,"Winter"
"67922",1.37569537986749,0.9,"Winter"
"67923",2.03746694392695,0.96,"Winter"
"67924",-0.532773299312782,-0.42,"Winter"
"67925",24.829393980177,1,"Winter"
"67926",40.2878834212986,1,"Winter"
"67927",8.31309764104952,1,"Winter"
"67946",3.12499652670925,0.96,"Winter"
"67947",3.59515344867413,0.96,"Winter"
"67948",3.08481842334506,0.96,"Winter"
"67949",0.857393422547322,0.74,"Winter"
"67950",2.81305985939296,0.96,"Winter"
"67951",2.77944679010955,0.96,"Winter"
"67954",17.3585919457533,1,"Winter"
"67955",21.6064936365427,1,"Winter"
"67956",10.4023466400634,1,"Winter"
"67981",3.94356558013452,0.98,"Winter"
"67982",43.550942965241,1,"Winter"
"67983",19.159854268352,1,"Winter"
"67984",18.5215073950994,1,"Winter"
"67985",14.4361216554361,1,"Winter"
"67986",30.7674109266946,1,"Winter"
"67989",20.3803133012432,1,"Winter"
"67990",26.2401454654801,1,"Winter"
"67991",27.1972785050005,1,"Winter"
"68016",2.40799374354158,0.94,"Winter"
"68017",3.29169428252464,0.96,"Winter"
"68018",20.1790374882475,1,"Winter"
"68019",95.1958223350898,1,"Winter"
"68020",103.99245431738,1,"Winter"
"68021",89.1333286604633,1,"Winter"
"68024",95.9093159165541,1,"Winter"
"68025",113.981359376792,1,"Winter"
"68026",99.9419555586785,1,"Winter"
"68051",0.115968579045917,0.3,"Winter"
"68052",-0.0654500587404456,0.22,"Winter"
"68053",-0.0851559183060965,0.38,"Winter"
"68054",11.486542716174,1,"Winter"
"68055",4.56133009650898,0.98,"Winter"
"68056",4.48486910443482,0.98,"Winter"
"68059",11.011265458432,1,"Winter"
"68060",9.33372774378514,1,"Winter"
"68061",6.55391157157842,1,"Winter"
"68083",0.3855605323211,0.56,"Winter"
"68084",4.46820750546933,0.98,"Winter"
"68085",11.722807059565,1,"Winter"
"68086",5.14953046693918,1,"Winter"
"68087",3.05000099469103,0.96,"Winter"
"68088",8.90952947905244,1,"Winter"
"68089",5.07936483183145,1,"Winter"
"68090",2.06610760315082,0.96,"Winter"
"68091",0.0192246046279882,0.48,"Winter"
"68116",3.06249807326888,0.94,"Winter"
"68117",1.69780045592815,0.86,"Winter"
"68118",24.1085489428664,1,"Winter"
"68119",-0.305399057353562,0,"Winter"
"68120",-0.360508876970145,-0.12,"Winter"
"68121",-0.466973122923704,-0.2,"Winter"
"68122",6.28016086951535,1,"Winter"
"68123",8.12018219663704,1,"Winter"
"68124",19.9610648483383,1,"Winter"
"68149",0.170535864491068,0.44,"Winter"
"68150",0.769177409051978,0.7,"Winter"
"68151",-0.259928215423002,0.2,"Winter"
"68152",1.17394548482717,0.76,"Winter"
"68153",-0.152100056675864,0.28,"Winter"
"68154",0.00619264547660849,0.46,"Winter"
"68155",-0.124100974301505,0.32,"Winter"
"68156",0.158965401876809,0.48,"Winter"
"68157",0.914185063425769,0.7,"Winter"
"68197",3.06936449391452,0.94,"Winter"
"68198",6.61037169382799,1,"Winter"
"68199",7.35170972371125,1,"Winter"
"68200",2.58587883892373,0.98,"Winter"
"68201",6.13663824038099,1,"Winter"
"68202",1.69047617379647,0.82,"Winter"
"68203",33.1899589963593,1,"Winter"
"68204",45.9872833059803,1,"Winter"
"68205",31.5065353814139,1,"Winter"
"68224",3.84981381484821,0.98,"Winter"
"68225",5.54120683638169,0.98,"Winter"
"68226",4.67756119444622,1,"Winter"
"68227",0.922622180474309,0.78,"Winter"
"68228",1.50876008563618,0.86,"Winter"
"68229",3.06098707383867,0.96,"Winter"
"68232",22.9374662242146,1,"Winter"
"68233",15.7113837780149,1,"Winter"
"68234",11.237103024109,1,"Winter"
"68259",4.44069363241483,0.98,"Winter"
"68260",41.3203378074979,1,"Winter"
"68261",20.2907126368869,1,"Winter"
"68262",17.797532035876,1,"Winter"
"68263",15.0129972992751,1,"Winter"
"68264",47.4006708454971,1,"Winter"
"68267",29.9402341408551,1,"Winter"
"68268",31.5072619343799,1,"Winter"
"68269",49.8609165351623,1,"Winter"
"68294",2.8111692516451,0.96,"Winter"
"68295",3.15244049689576,0.94,"Winter"
"68296",18.8971805506343,1,"Winter"
"68297",119.029063958335,1,"Winter"
"68298",122.021996683009,1,"Winter"
"68299",90.9593308337646,1,"Winter"
"68302",138.545970204281,1,"Winter"
"68303",148.183799105802,1,"Winter"
"68304",134.343092622407,1,"Winter"
"68329",0.136939310875703,0.3,"Winter"
"68330",-0.00664198907475032,0.28,"Winter"
"68331",0.665462569836761,0.72,"Winter"
"68332",9.76422123179004,1,"Winter"
"68333",4.98494207552615,0.98,"Winter"
"68334",7.44360114659546,1,"Winter"
"68337",24.3018567827146,1,"Winter"
"68338",27.6978539956664,1,"Winter"
"68339",7.66594688764613,1,"Winter"
"68361",3.56526671070511,0.98,"Winter"
"68362",2.27573408486076,0.96,"Winter"
"68363",12.8990287469315,1,"Winter"
"68364",9.05409581235722,1,"Winter"
"68365",3.15287822005622,0.94,"Winter"
"68366",23.6046153579369,1,"Winter"
"68367",8.46020032737655,1,"Winter"
"68368",3.01959300788318,0.98,"Winter"
"68369",1.4384462911807,0.82,"Winter"
"68394",13.5367583651152,1,"Winter"
"68395",10.7757709667681,1,"Winter"
"68396",19.2593146685088,1,"Winter"
"68397",-0.253667880967997,0.08,"Winter"
"68398",-0.563531507879852,-0.52,"Winter"
"68399",-0.344785245956217,-0.0800000000000001,"Winter"
"68400",8.14141579493115,1,"Winter"
"68401",14.4151412538636,1,"Winter"
"68402",33.7766610670123,1,"Winter"
"68427",0.37250602740811,0.58,"Winter"
"68428",1.35106614674268,0.86,"Winter"
"68429",0.0906160844287224,0.5,"Winter"
"68430",2.78591216324027,0.94,"Winter"
"68431",0.745448086252393,0.74,"Winter"
"68432",0.38183156923378,0.68,"Winter"
"68433",1.11771150288899,0.68,"Winter"
"68434",1.79884703542555,0.9,"Winter"
"68435",1.90111440729437,0.92,"Winter"
"74823",13.8987977667876,1,"Winter"
"74824",21.5801041009021,1,"Winter"
"74825",0.969886854095176,0.88,"Winter"
"74826",16.0545103734182,1,"Winter"
"74827",4.21925533071464,1,"Winter"
"74828",1.34282406834687,0.8,"Winter"
"74829",1.36381601347206,0.82,"Winter"
"74830",3.50041963587512,0.96,"Winter"
"74849",1.26057712194938,0.8,"Winter"
"74850",2.39620852815748,0.94,"Winter"
"74851",6.95855279448604,1,"Winter"
"74852",-0.108201539825491,0.38,"Winter"
"74853",1.75847890135918,0.88,"Winter"
"74854",1.61542265667403,0.82,"Winter"
"74857",7.09181984241886,1,"Winter"
"74858",2.72032855930932,0.92,"Winter"
"74859",3.75224211349059,0.98,"Winter"
"74884",1.07401200675076,0.78,"Winter"
"74885",14.5884801470985,1,"Winter"
"74886",5.2022690590549,1,"Winter"
"74887",22.411298020099,1,"Winter"
"74888",23.0090144790625,1,"Winter"
"74889",30.9351064769506,1,"Winter"
"74892",14.8177602673493,1,"Winter"
"74893",20.4205705786696,1,"Winter"
"74894",6.22612858695167,1,"Winter"
"74919",-0.346499824486159,0.2,"Winter"
"74920",-0.0407864675690655,0.24,"Winter"
"74921",5.37094619622449,1,"Winter"
"74922",24.7360515742944,1,"Winter"
"74923",27.6030753807981,1,"Winter"
"74924",20.3370156714636,1,"Winter"
"74927",27.709692130263,1,"Winter"
"74928",28.6844927456038,1,"Winter"
"74929",24.9789972666043,1,"Winter"
"74954",-1.12325863177648,-0.92,"Winter"
"74955",-0.434145097301923,-0.14,"Winter"
"74956",0.180304040115553,0.56,"Winter"
"74957",16.3926171158344,1,"Winter"
"74958",7.59999732617554,1,"Winter"
"74959",4.46204873309973,0.96,"Winter"
"74962",2.28461946007359,0.94,"Winter"
"74963",1.81390256867343,0.88,"Winter"
"74964",10.5325580843101,1,"Winter"
"74986",16.3657729620768,1,"Winter"
"74987",6.66977325907932,0.98,"Winter"
"74988",20.9984068594229,1,"Winter"
"74989",2.31898959466646,0.92,"Winter"
"74990",0.993395150613986,0.88,"Winter"
"74991",21.8337917345329,1,"Winter"
"74992",4.03589587126897,0.92,"Winter"
"74993",11.941881840316,1,"Winter"
"74994",2.10557505141181,0.92,"Winter"
"75019",18.6925866249932,1,"Winter"
"75020",22.9256020079149,1,"Winter"
"75021",24.8079191464067,1,"Winter"
"75022",-1.03127537179854,-0.88,"Winter"
"75023",-0.368252632665045,-0.18,"Winter"
"75024",-0.705283783487671,-0.48,"Winter"
"75025",1.60563128924503,0.88,"Winter"
"75026",1.55659152823896,0.78,"Winter"
"75027",4.57770312171371,1,"Winter"
"75052",29.5160569810126,1,"Winter"
"75053",34.6737261453014,1,"Winter"
"75054",32.5325368510867,1,"Winter"
"75055",34.4269407444185,1,"Winter"
"75056",37.0708880649123,1,"Winter"
"75057",30.0148980849746,1,"Winter"
"75058",30.6430233436043,1,"Winter"
"75059",33.8242043407786,1,"Winter"
"75060",35.5921243220338,1,"Winter"
"75076",3.88531165039392,1,"Winter"
"75077",1.43442101319687,0.88,"Winter"
"75078",3.51600893372596,1,"Winter"
"75079",1.3893663512009,0.82,"Winter"
"75080",8.36296150518139,1,"Winter"
"75081",10.0146210424383,1,"Winter"
"75082",5.54683144599095,1,"Winter"
"75101",-0.157257013023785,0.24,"Winter"
"75102",0.614675953076733,0.88,"Winter"
"75103",0.296350986949502,0.52,"Winter"
"75104",0.64983847486286,0.76,"Winter"
"75105",0.510768465019819,0.7,"Winter"
"75106",2.54434783773684,0.88,"Winter"
"75109",7.52826033491511,1,"Winter"
"75110",10.02885687961,1,"Winter"
"75111",5.64454399653918,1,"Winter"
"75136",2.23904032446704,0.9,"Winter"
"75137",29.8317970042879,1,"Winter"
"75138",15.6887548503383,1,"Winter"
"75139",10.6148067059908,1,"Winter"
"75140",10.7385883808364,1,"Winter"
"75141",22.5399592071108,1,"Winter"
"75144",9.88336307460044,1,"Winter"
"75145",14.6266731454125,1,"Winter"
"75146",19.9074862461874,1,"Winter"
"75171",0.601431111797544,0.64,"Winter"
"75172",0.694868172834257,0.66,"Winter"
"75173",15.3069208461857,1,"Winter"
"75174",54.8517023663065,1,"Winter"
"75175",55.6098179358675,1,"Winter"
"75176",47.6365247510593,1,"Winter"
"75179",47.3446952908963,1,"Winter"
"75180",56.1665468931252,1,"Winter"
"75181",56.5267459826308,1,"Winter"
"75206",-1.20698668791005,-0.96,"Winter"
"75207",-0.740268973624131,-0.7,"Winter"
"75208",-0.560066824426491,-0.6,"Winter"
"75209",11.572447249096,1,"Winter"
"75210",9.16228201720036,1,"Winter"
"75211",2.77419529480685,0.96,"Winter"
"75214",2.38861315792803,0.86,"Winter"
"75215",3.22812296727908,0.96,"Winter"
"75216",3.51095102860249,0.98,"Winter"
"75238",3.57187643902093,0.94,"Winter"
"75239",1.600019623014,0.92,"Winter"
"75240",5.01282345771845,1,"Winter"
"75241",1.25706679813558,0.84,"Winter"
"75242",0.584292535823161,0.86,"Winter"
"75243",14.5685754966263,1,"Winter"
"75244",0.269462750088568,0.8,"Winter"
"75245",-0.201631113647737,0,"Winter"
"75246",-0.249401164854273,0.18,"Winter"
"75271",3.74515053798572,0.98,"Winter"
"75272",2.8261702252659,0.98,"Winter"
"75273",12.7931698285496,1,"Winter"
"75274",-0.441839949530423,-0.18,"Winter"
"75275",-0.466946875000944,-0.38,"Winter"
"75276",-1.07957643894855,-1,"Winter"
"75277",1.4236130352776,0.76,"Winter"
"75278",5.87284126588824,1,"Winter"
"75279",2.0740328204352,0.94,"Winter"
"75304",-0.525476961689171,-0.16,"Winter"
"75305",-0.132234419779284,0.0600000000000001,"Winter"
"75306",-0.542403740825816,-0.16,"Winter"
"75307",0.292825182978283,0.4,"Winter"
"75308",-0.0390750906098961,0.1,"Winter"
"75309",-0.228189033832032,0.14,"Winter"
"75310",0.00817378884155072,0.12,"Winter"
"75311",0.43077296699277,0.46,"Winter"
"75312",0.92844914443735,0.66,"Winter"
"75328",1.34881477290091,0.9,"Winter"
"75329",9.96017045393897,1,"Winter"
"75330",0.699056167496416,0.76,"Winter"
"75331",10.1270441094212,1,"Winter"
"75332",12.8246563409278,1,"Winter"
"75333",5.81008450299815,1,"Winter"
"75352",-0.0627322205786483,0.34,"Winter"
"75353",0.761931632937889,0.9,"Winter"
"75354",4.64128467846101,1,"Winter"
"75355",0.238661846541177,0.62,"Winter"
"75356",-0.0760691675054221,0.56,"Winter"
"75357",1.6235221360044,0.82,"Winter"
"75360",7.24805740619758,1,"Winter"
"75361",9.58076987226028,1,"Winter"
"75362",4.81764702483606,0.98,"Winter"
"75387",2.7584764441423,0.96,"Winter"
"75388",36.0319739523286,1,"Winter"
"75389",16.5807705126125,1,"Winter"
"75390",10.2760925516131,1,"Winter"
"75391",9.2069904467223,1,"Winter"
"75392",26.8362417616937,1,"Winter"
"75395",5.20684105843419,1,"Winter"
"75396",3.09199309659733,0.98,"Winter"
"75397",19.4871459138822,1,"Winter"
"75422",0.741945308401378,0.68,"Winter"
"75423",0.815335991313071,0.66,"Winter"
"75424",14.9862176725242,1,"Winter"
"75425",90.2151724412856,1,"Winter"
"75426",88.7836916628833,1,"Winter"
"75427",83.1184347438934,1,"Winter"
"75430",90.033513608508,1,"Winter"
"75431",106.514824499272,1,"Winter"
"75432",92.2863614395392,1,"Winter"
"75457",-1.06606577922716,-0.82,"Winter"
"75458",-0.752234953878268,-0.66,"Winter"
"75459",-0.357447983081666,0.16,"Winter"
"75460",5.47432652543524,1,"Winter"
"75461",7.76651865708177,1,"Winter"
"75462",2.09868163037696,0.94,"Winter"
"75465",1.65352802595465,0.82,"Winter"
"75466",3.62158531547987,1,"Winter"
"75467",3.99185463665868,0.98,"Winter"
"75489",2.62877617527854,0.98,"Winter"
"75490",2.12862425583708,0.94,"Winter"
"75491",9.51260121011418,1,"Winter"
"75492",1.46609820785204,0.88,"Winter"
"75493",0.417976611160599,0.76,"Winter"
"75494",6.48213056285084,1,"Winter"
"75495",1.1058888008639,0.88,"Winter"
"75496",1.8822151944955,0.88,"Winter"
"75497",-0.436945567155222,-0.56,"Winter"
"75522",8.77260500414556,1,"Winter"
"75523",-0.542070507940453,-0.28,"Winter"
"75524",3.25936332316453,0.98,"Winter"
"75525",-0.501028077804679,-0.28,"Winter"
"75526",-0.493032282822207,-0.46,"Winter"
"75527",-0.797906271428594,-0.58,"Winter"
"75528",13.7876711820742,1,"Winter"
"75529",1.89224512754752,0.88,"Winter"
"75530",8.05710428815612,1,"Winter"
"75555",0.165119443964683,0.38,"Winter"
"75556",0.577777998870519,0.58,"Winter"
"75557",0.0410884578194599,0.44,"Winter"
"75558",0.736352162804978,0.62,"Winter"
"75559",0.362265804336136,0.54,"Winter"
"75560",0.271517242706356,0.5,"Winter"
"75561",0.0423344817087705,0.4,"Winter"
"75562",0.295474938993808,0.48,"Winter"
"75563",0.446898595236049,0.52,"Winter"
"75579",1.38298043723156,0.86,"Winter"
"75580",2.35320544063532,0.94,"Winter"
"75581",2.20570916972972,0.96,"Winter"
"75582",0.950842142981765,0.74,"Winter"
"75583",1.24976319576312,0.86,"Winter"
"75602",9.92436941473954,1,"Winter"
"75603",4.35022024013816,1,"Winter"
"75604",1.73189185232669,0.84,"Winter"
"75605",2.3997521754703,0.92,"Winter"
"75606",3.65619158152753,0.98,"Winter"
"75607",1.46739759150415,0.84,"Winter"
"75610",5.98546633757582,0.98,"Winter"
"75611",8.96503801566918,1,"Winter"
"75612",4.7938993429912,0.98,"Winter"
"75637",3.86674755190451,0.98,"Winter"
"75638",2.407917740193,0.98,"Winter"
"75639",4.42877479571531,1,"Winter"
"75640",2.86493427613873,0.98,"Winter"
"75641",2.20234048759049,0.94,"Winter"
"75642",4.09141738035079,0.98,"Winter"
"75645",2.6382083872999,0.98,"Winter"
"75646",4.50413021529663,0.98,"Winter"
"75647",3.79327328908245,0.98,"Winter"
"75672",0.763246461076269,0.8,"Winter"
"75673",1.58260603019866,0.92,"Winter"
"75674",1.80985547447892,0.94,"Winter"
"75675",6.69460365571945,0.98,"Winter"
"75676",7.57280644880975,0.98,"Winter"
"75677",6.88057273759655,0.98,"Winter"
"75680",6.93097436188024,0.98,"Winter"
"75681",7.54281384623525,0.98,"Winter"
"75682",7.74790821966223,0.98,"Winter"
"75707",5.06226953800512,1,"Winter"
"75708",2.32081339875276,0.92,"Winter"
"75709",3.48772949999742,0.96,"Winter"
"75710",6.32979356757304,1,"Winter"
"75711",6.40296189751322,1,"Winter"
"75712",6.58504260533564,0.98,"Winter"
"75715",2.65052229211958,0.94,"Winter"
"75716",4.38214656748556,0.98,"Winter"
"75717",1.79468180659527,0.94,"Winter"
"75739",0.834714036838842,0.68,"Winter"
"75740",6.10103674180485,1,"Winter"
"75741",12.2954476749154,1,"Winter"
"75742",5.47355437396222,0.98,"Winter"
"75743",5.28303124038,0.96,"Winter"
"75744",7.85633257797937,1,"Winter"
"75745",8.49067650775262,1,"Winter"
"75746",4.34426819490099,0.98,"Winter"
"75747",5.98927667748412,0.98,"Winter"
"75772",8.27716749612796,1,"Winter"
"75773",7.88970637540391,1,"Winter"
"75774",16.1128674461185,1,"Winter"
"75775",-0.369779296620387,-0.16,"Winter"
"75776",2.81682188213507,0.92,"Winter"
"75777",0.176131034522412,0.52,"Winter"
"75778",6.47205285432751,1,"Winter"
"75779",3.02413868967136,0.96,"Winter"
"75780",10.43313049655,1,"Winter"
"75805",-0.457332646977183,-0.2,"Winter"
"75806",0.0388748410136322,0.32,"Winter"
"75807",-0.384832387469397,-0.02,"Winter"
"75808",-0.0600066902177019,0.26,"Winter"
"75809",-0.481064952048835,-0.26,"Winter"
"75810",-0.53151719014417,-0.12,"Winter"
"75811",-0.461050395010981,-0.36,"Winter"
"75812",-0.330794913624579,0,"Winter"
"75813",-0.167065506589046,0.22,"Winter"
"75829",3.19925133793546,0.96,"Winter"
"75830",14.6300019232265,1,"Winter"
"75831",8.90297729539449,1,"Winter"
"75832",11.1297188250841,1,"Winter"
"75851",8.45024079577814,1,"Winter"
"75852",4.40045757571589,1,"Winter"
"75853",2.34694143464052,0.9,"Winter"
"75854",0.931802015460193,0.76,"Winter"
"75855",3.2259115322861,0.96,"Winter"
"75856",2.69598417891312,0.98,"Winter"
"75859",14.521447480305,1,"Winter"
"75860",18.1722102745666,1,"Winter"
"75861",9.01661780322084,1,"Winter"
"75886",6.55455026738852,1,"Winter"
"75887",11.9780237004356,1,"Winter"
"75888",7.93370254171093,1,"Winter"
"75889",5.82152669574841,1,"Winter"
"75890",3.29976633695734,0.96,"Winter"
"75891",4.33333238046298,1,"Winter"
"75894",17.2769132475863,1,"Winter"
"75895",12.0823325747711,1,"Winter"
"75896",19.2913636263168,1,"Winter"
"75921",1.25902651174225,0.84,"Winter"
"75922",2.0379864471315,0.88,"Winter"
"75923",1.9269512317149,0.86,"Winter"
"75924",3.08619506366624,0.98,"Winter"
"75925",3.96596122318069,0.98,"Winter"
"75926",2.00741201268161,0.96,"Winter"
"75929",3.91416441682356,0.98,"Winter"
"75930",3.95217083304351,0.98,"Winter"
"75931",4.35983824584967,0.98,"Winter"
"75956",7.72036046437588,1,"Winter"
"75957",1.99303241752816,0.88,"Winter"
"75958",3.4012282094536,0.96,"Winter"
"75959",8.02596868244459,1,"Winter"
"75960",4.30721775232509,0.98,"Winter"
"75961",8.38700097118755,1,"Winter"
"75964",12.8442658582129,1,"Winter"
"75965",9.93609192973256,1,"Winter"
"75966",5.66206442372874,1,"Winter"
"75988",3.32967252522103,0.98,"Winter"
"75989",3.03720509686154,0.98,"Winter"
"75990",15.5620434392042,1,"Winter"
"75991",11.0342314284034,1,"Winter"
"75992",6.13580067694953,1,"Winter"
"75993",11.251566255252,1,"Winter"
"75994",7.62340311139621,1,"Winter"
"75995",3.26456489576594,0.96,"Winter"
"75996",6.46921655688316,1,"Winter"
"76021",7.1949572644879,1,"Winter"
"76022",6.97839821163844,1,"Winter"
"76023",14.1753871327921,1,"Winter"
"76024",0.944684381987514,0.6,"Winter"
"76025",1.07307383260053,0.74,"Winter"
"76026",-0.117953936102165,0.3,"Winter"
"76027",2.86152709377512,0.94,"Winter"
"76028",3.77941707341706,0.98,"Winter"
"76029",7.41446064647562,1,"Winter"
"76054",-0.116094800049121,0.2,"Winter"
"76055",0.127205548796725,0.56,"Winter"
"76056",-0.415021548734388,-0.34,"Winter"
"76057",0.0970902888654786,0.46,"Winter"
"76058",-0.216818010989122,0.16,"Winter"
"76059",-0.666885434683952,-0.78,"Winter"
"76060",-0.00731920362451422,0.4,"Winter"
"76061",0.35092616683271,0.62,"Winter"
"76062",-0.000704213320601261,0.52,"Winter"
"76078",12.949170386919,1,"Winter"
"76079",17.5974255392687,1,"Winter"
"76080",6.34046634003073,1,"Winter"
"76099",8.35959174731108,1,"Winter"
"76100",5.67314308588558,1,"Winter"
"76101",2.69033399044128,0.96,"Winter"
"76102",1.32201321906895,0.82,"Winter"
"76103",2.07980238876316,0.92,"Winter"
"76104",3.95974286617786,0.98,"Winter"
"76107",9.04798863412655,1,"Winter"
"76108",15.0828426343247,1,"Winter"
"76109",9.51593827021019,1,"Winter"
"76134",17.288525219188,1,"Winter"
"76135",12.3214795799435,1,"Winter"
"76136",34.5410967803844,1,"Winter"
"76137",15.6423828980518,1,"Winter"
"76138",11.3923807342253,1,"Winter"
"76139",24.7910030227289,1,"Winter"
"76142",4.98996459290743,1,"Winter"
"76143",8.58816671011073,1,"Winter"
"76144",15.9905033998081,1,"Winter"
"76169",1.88303413290323,0.88,"Winter"
"76170",2.96164432680077,0.92,"Winter"
"76171",13.8300406688816,1,"Winter"
"76172",75.8849437827104,1,"Winter"
"76173",73.0894394764152,1,"Winter"
"76174",83.8683607207867,1,"Winter"
"76177",57.0243096030229,1,"Winter"
"76178",75.4434329112628,1,"Winter"
"76179",67.5328468822013,1,"Winter"
"76204",8.07213610174612,1,"Winter"
"76205",2.03780263892772,0.92,"Winter"
"76206",2.40059707013973,0.94,"Winter"
"76207",6.08614616760695,1,"Winter"
"76208",4.03700337147937,0.98,"Winter"
"76209",5.19907194654711,0.98,"Winter"
"76212",8.03125841836858,1,"Winter"
"76213",5.95344233485176,1,"Winter"
"76214",0.20881211308512,0.64,"Winter"
"76236",1.52012299174491,0.82,"Winter"
"76237",2.64783192534879,0.96,"Winter"
"76238",13.9813349499166,1,"Winter"
"76239",9.04265146445122,1,"Winter"
"76240",7.11964512252559,1,"Winter"
"76241",9.97682249814225,1,"Winter"
"76242",8.72964204053514,1,"Winter"
"76243",3.53695690222886,0.98,"Winter"
"76244",3.12239436132503,0.98,"Winter"
"76269",4.95775323838215,1,"Winter"
"76270",2.79492193655791,0.92,"Winter"
"76271",10.0010841313989,1,"Winter"
"76272",3.15505813753896,1,"Winter"
"76273",2.62567993240431,0.96,"Winter"
"76274",0.177721400566857,0.6,"Winter"
"76275",8.31347524229836,1,"Winter"
"76276",1.97895358397573,0.94,"Winter"
"76277",10.3685240923557,1,"Winter"
"76302",0.0452604901897976,0.34,"Winter"
"76303",0.668967646549517,0.66,"Winter"
"76304",-0.194697991498956,0.3,"Winter"
"76305",1.13737176885042,0.8,"Winter"
"76306",-0.396941303747419,0.04,"Winter"
"76307",-0.152091653449369,0.34,"Winter"
"76308",-0.375174011334276,0.0600000000000001,"Winter"
"76309",0.0348086997986055,0.42,"Winter"
"76310",0.315636206246626,0.46,"Winter"
"76326",9.60615932483795,1,"Winter"
"76327",21.1593557850022,1,"Winter"
"76346",12.126185406442,1,"Winter"
"76347",5.1990581090307,1,"Winter"
"76348",2.94832225667974,0.94,"Winter"
"76349",2.09262126197082,0.9,"Winter"
"76350",2.18994416384099,0.9,"Winter"
"76351",1.45205448198134,0.9,"Winter"
"76354",21.7529295544483,1,"Winter"
"76355",23.0935564187106,1,"Winter"
"76356",16.8681390783376,1,"Winter"
"76381",4.24354961135545,0.98,"Winter"
"76382",7.7803814967442,1,"Winter"
"76383",7.57018433096114,1,"Winter"
"76384",11.5304358163703,1,"Winter"
"76385",2.55565577135513,0.94,"Winter"
"76386",7.95499222701203,1,"Winter"
"76389",11.4057303164584,1,"Winter"
"76390",12.2826437589973,1,"Winter"
"76391",10.5423517911852,1,"Winter"
"76416",4.53729692043363,0.98,"Winter"
"76417",6.47618776013981,1,"Winter"
"76418",4.05438066681554,0.98,"Winter"
"76419",3.51542102258443,0.96,"Winter"
"76420",3.2741406196178,0.98,"Winter"
"76421",2.7482813822794,0.96,"Winter"
"76424",7.9423494387848,1,"Winter"
"76425",4.63286018829505,0.98,"Winter"
"76426",3.82200381857361,0.98,"Winter"
"76451",1.73987413609448,0.88,"Winter"
"76452",1.62965807472573,0.88,"Winter"
"76453",2.37529100273933,0.94,"Winter"
"76454",5.38098900534673,1,"Winter"
"76455",4.18147354732097,0.98,"Winter"
"76456",8.9033351776717,1,"Winter"
"76459",6.08330625352077,1,"Winter"
"76460",25.5540445247379,1,"Winter"
"76461",25.9391754119773,1,"Winter"
"76483",5.63580587654504,1,"Winter"
"76484",0.426260467389485,0.64,"Winter"
"76485",11.0601778249476,1,"Winter"
"76486",6.46022226334726,1,"Winter"
"76487",17.8132853497299,1,"Winter"
"76488",19.0548566953028,1,"Winter"
"76489",11.6946359336442,1,"Winter"
"76490",16.0021880412249,1,"Winter"
"76491",9.79857543757224,1,"Winter"
"76516",16.4451892457397,1,"Winter"
"76517",9.50117868963301,1,"Winter"
"76518",25.03664121566,1,"Winter"
"76519",0.372088715140873,0.46,"Winter"
"76520",0.89420694992817,0.72,"Winter"
"76521",-0.238679565162882,0.04,"Winter"
"76522",20.3542263355975,1,"Winter"
"76523",17.908466616652,1,"Winter"
"76524",45.0886483903637,1,"Winter"
"76549",3.81707521448807,0.98,"Winter"
"76550",3.74053969679045,0.98,"Winter"
"76551",2.74750327581678,0.94,"Winter"
"76552",2.75483134439571,0.96,"Winter"
"76553",1.60963259383107,0.78,"Winter"
"76554",2.45463725003884,0.92,"Winter"
"76555",1.77681335424718,0.86,"Winter"
"76556",4.48251372491692,1,"Winter"
"76557",3.57898958670921,0.96,"Winter"
"76573",37.9255159642822,1,"Winter"
"76592",12.5839882305288,1,"Winter"
"76593",6.22029996493289,1,"Winter"
"76594",3.22546204432678,0.98,"Winter"
"76595",1.50777776392141,0.84,"Winter"
"76596",3.74871981631739,0.96,"Winter"
"76597",0.929111386861686,0.78,"Winter"
"76600",30.07249866737,1,"Winter"
"76601",24.0235621388097,1,"Winter"
"76602",16.5570044219211,1,"Winter"
"76627",3.58822738786144,0.96,"Winter"
"76628",8.42026308502634,1,"Winter"
"76629",6.43652331233305,1,"Winter"
"76630",20.3875888198656,1,"Winter"
"76631",4.91572584409751,1,"Winter"
"76632",14.8245462934927,1,"Winter"
"76635",29.5123667676594,1,"Winter"
"76636",49.122274138446,1,"Winter"
"76637",18.8890072631147,1,"Winter"
"76662",5.05913825005359,1,"Winter"
"76663",7.46585686785971,1,"Winter"
"76664",6.28892898783197,1,"Winter"
"76665",26.0886996766572,1,"Winter"
"76666",28.138740459267,1,"Winter"
"76667",29.2347602305617,1,"Winter"
"76670",29.9875935552236,1,"Winter"
"76671",28.9683033429974,1,"Winter"
"76672",26.3017585693283,1,"Winter"
"76697",1.6563892191738,0.86,"Winter"
"76698",1.73667097396488,0.86,"Winter"
"76699",2.92764289297808,0.96,"Winter"
"76700",4.15247311695176,0.98,"Winter"
"76701",2.79324828388034,0.98,"Winter"
